Realization	utility	week	infra.
854	1	2243	5
855	1	1200	5
858	1	1513	5
859	1	1200	5
860	1	1461	5
861	1	1826	5
862	1	1565	5
864	1	2035	5
865	1	1826	5
866	1	1930	5
867	1	1461	5
868	1	1617	5
870	1	1722	5
871	1	1722	5
872	1	1617	5
873	1	2139	5
874	1	1513	5
876	1	2087	5
878	1	2295	5
879	1	1408	5
880	1	1565	5
882	1	1565	5
883	1	1878	5
886	1	2087	5
887	1	1722	5
888	1	939	5
889	1	1408	5
891	1	1513	5
892	1	1408	5
893	1	1617	5
894	1	1356	11
894	1	1617	5
895	1	1878	5
896	1	1356	5
897	1	1774	5
898	1	1617	5
900	1	1774	5
901	1	2035	5
907	1	2243	5
909	1	1565	5
910	1	1461	5
912	1	1669	5
913	1	1408	5
919	1	1095	11
919	1	1565	5
920	1	1304	11
920	1	1565	5
921	1	2243	5
923	1	2035	5
926	1	1148	11
926	1	1408	5
928	1	2243	5
932	1	1565	5
933	1	1617	5
935	1	1095	5
937	1	1200	5
940	1	2139	5
942	1	2035	5
946	1	1878	5
948	1	1461	5
949	1	2139	5
950	1	1043	11
950	1	1356	5
951	1	1043	11
951	1	1304	5
952	1	1513	5
953	1	1408	5
954	1	2139	5
955	1	1461	5
956	1	1461	5
959	1	1461	5
960	1	2295	5
961	1	1982	5
962	1	1774	5
963	1	1774	5
966	1	2139	5
967	1	1617	5
968	1	1148	5
968	1	2243	11
970	1	1148	11
970	1	1408	5
971	1	1826	5
974	1	2295	5
975	1	1878	5
977	1	1930	5
980	1	2139	5
981	1	1461	5
982	1	1982	5
983	1	1617	5
985	1	1774	5
986	1	1461	5
986	1	2295	11
987	1	1095	11
987	1	1513	5
988	1	1356	11
988	1	1617	5
990	1	1826	5
991	1	1617	5
993	1	1148	5
995	1	1669	5
998	1	2035	5
0	2	1669	4
1	2	1669	4
2	2	1722	4
3	2	2035	4
4	2	1461	4
7	2	1669	4
8	2	1826	4
9	2	1513	4
10	2	1408	4
11	2	1669	4
14	2	1565	4
15	2	1408	4
16	2	2139	4
18	2	2087	4
20	2	1826	4
21	2	1513	4
24	2	2295	4
29	2	1356	4
30	2	1617	4
34	2	1722	4
35	2	1774	4
36	2	1408	4
41	2	1878	4
42	2	2139	4
43	2	2035	4
45	2	1774	4
46	2	1669	4
47	2	2035	4
48	2	1617	4
50	2	1982	4
51	2	1722	4
52	2	1513	4
56	2	1513	4
58	2	1722	4
60	2	1774	4
61	2	1930	4
63	2	1982	4
65	2	1356	4
66	2	1461	4
67	2	1513	4
71	2	1356	4
72	2	1461	4
74	2	1722	4
76	2	2243	4
77	2	1461	4
82	2	1774	4
84	2	1982	4
87	2	1774	4
89	2	1826	4
91	2	1408	4
92	2	1826	4
93	2	1252	12
93	2	1513	4
94	2	1513	4
95	2	1408	4
99	2	1878	4
100	2	1982	4
104	2	1878	4
108	2	1669	4
109	2	1826	4
110	2	1878	4
113	2	1200	4
113	2	2295	12
115	2	1774	4
119	2	939	4
119	2	2139	12
121	2	1617	4
122	2	1617	4
125	2	1722	4
125	2	2139	12
126	2	2295	4
131	2	1722	4
136	2	2243	4
137	2	1304	12
137	2	1461	4
140	2	1826	4
141	2	1148	4
141	2	2035	12
142	2	1356	4
143	2	1669	4
144	2	1826	4
148	2	2139	4
149	2	1878	4
152	2	1513	4
153	2	1617	4
158	2	1565	4
160	2	1930	4
165	2	2087	4
166	2	1148	12
166	2	1565	4
167	2	1826	4
169	2	1304	4
175	2	1461	4
176	2	1356	4
178	2	1774	4
179	2	1826	4
182	2	1826	4
187	2	1304	4
187	2	2035	12
188	2	2191	4
190	2	2295	4
192	2	1930	4
194	2	1669	4
195	2	1617	4
201	2	1617	4
201	2	2035	12
202	2	1565	4
204	2	1356	4
204	2	2295	12
205	2	1095	4
206	2	2243	4
207	2	1461	4
210	2	1304	4
211	2	1774	4
213	2	1252	4
216	2	1617	4
219	2	1461	4
219	2	2139	12
220	2	1722	4
222	2	1513	4
226	2	1356	12
226	2	1617	4
227	2	1930	4
228	2	1722	4
229	2	1252	4
230	2	1200	4
231	2	1826	4
232	2	1774	4
233	2	1461	4
234	2	991	4
238	2	1774	4
240	2	1774	4
242	2	1930	4
243	2	1878	4
245	2	1982	4
246	2	1826	4
247	2	1982	4
255	2	1930	4
256	2	1982	4
257	2	1408	4
262	2	2087	4
264	2	1669	4
265	2	1669	4
266	2	1252	4
268	2	1669	4
275	2	2035	4
279	2	1774	4
281	2	1617	4
282	2	1513	4
283	2	1565	4
285	2	1513	4
287	2	1617	4
288	2	2035	4
290	2	2139	4
291	2	1461	4
294	2	2087	4
295	2	1669	4
295	2	2295	12
298	2	1930	4
299	2	1930	4
301	2	2035	4
304	2	1565	4
312	2	2191	4
316	2	1774	4
318	2	1722	4
319	2	1356	4
321	2	2139	4
323	2	1669	4
326	2	1461	4
329	2	1826	4
333	2	1408	4
334	2	1669	4
335	2	2139	4
339	2	1461	4
340	2	2035	4
344	2	1461	4
345	2	1774	4
348	2	1304	4
351	2	1304	12
351	2	1565	4
354	2	1722	4
355	2	1878	4
357	2	1669	4
358	2	2087	4
360	2	1356	4
361	2	1252	4
362	2	1774	4
363	2	1826	4
364	2	1461	4
366	2	1408	4
366	2	2295	12
367	2	1513	4
368	2	1095	4
370	2	2087	4
372	2	1722	4
374	2	2139	4
375	2	1930	4
385	2	1878	4
389	2	1878	4
393	2	1513	4
394	2	1461	4
394	2	2243	12
395	2	2035	4
396	2	2087	4
398	2	2087	4
403	2	1513	4
408	2	2243	4
409	2	1095	4
411	2	2243	4
412	2	2191	4
413	2	1669	4
415	2	1513	4
416	2	1565	4
417	2	1148	4
417	2	2139	12
418	2	1408	4
419	2	1774	4
421	2	1513	4
421	2	2243	12
422	2	1408	4
423	2	1930	4
428	2	1617	4
429	2	2191	4
430	2	1513	4
431	2	1513	4
433	2	1774	4
434	2	1878	4
435	2	939	12
435	2	1095	4
445	2	1982	4
446	2	1461	4
448	2	1669	4
450	2	1304	12
450	2	1565	4
451	2	1513	4
452	2	1617	4
453	2	1617	4
454	2	2087	4
455	2	1565	4
456	2	1565	4
457	2	1095	4
459	2	1930	4
461	2	1304	4
465	2	1565	4
465	2	2243	12
467	2	991	4
467	2	2139	12
468	2	1304	4
470	2	1669	4
472	2	1513	4
473	2	2243	4
475	2	2035	4
476	2	1878	4
483	2	2035	4
484	2	1200	4
486	2	1461	4
487	2	1982	4
490	2	1878	4
491	2	2139	4
500	2	1774	4
502	2	2295	4
504	2	2087	4
508	2	1252	4
510	2	1513	4
513	2	1513	4
515	2	2243	4
519	2	1774	4
520	2	1356	4
520	2	2191	12
524	2	2243	4
525	2	1722	4
528	2	1461	4
528	2	2191	12
529	2	1461	4
530	2	1826	4
532	2	1617	4
533	2	1565	4
535	2	1513	4
540	2	1513	4
543	2	1774	4
544	2	1513	4
545	2	1617	4
547	2	1565	4
555	2	1513	4
562	2	1878	4
563	2	1408	4
564	2	1513	4
564	2	2243	12
570	2	2295	4
571	2	2295	4
572	2	1826	4
573	2	2139	4
574	2	1565	4
578	2	1461	4
579	2	1982	4
580	2	1513	4
584	2	1565	4
585	2	1565	4
587	2	1722	4
589	2	1513	4
589	2	2243	12
592	2	1252	4
594	2	1669	4
595	2	1565	4
596	2	1565	4
598	2	2295	4
602	2	1669	4
604	2	1878	4
607	2	2139	4
608	2	1878	4
609	2	1617	4
611	2	2035	4
612	2	2295	4
613	2	1930	4
619	2	1878	4
623	2	1408	4
626	2	2035	4
628	2	1513	4
631	2	1722	4
633	2	1669	4
634	2	1252	4
640	2	1461	4
642	2	1408	4
643	2	1252	4
646	2	2295	4
647	2	1252	4
647	2	2243	12
650	2	1669	4
651	2	2243	4
654	2	1878	4
657	2	2035	4
660	2	2035	4
661	2	2191	4
663	2	1982	4
664	2	2295	4
669	2	1565	4
672	2	1878	4
679	2	1148	4
684	2	2139	4
686	2	1722	4
686	2	2191	12
687	2	1669	4
688	2	2087	4
691	2	2035	4
692	2	1774	4
694	2	1617	4
695	2	1722	4
699	2	1617	4
701	2	1722	4
702	2	1565	4
702	2	1878	12
704	2	2191	4
707	2	1982	4
708	2	2087	4
711	2	2035	4
712	2	1826	4
713	2	2035	4
715	2	1878	4
716	2	2139	4
717	2	1408	4
719	2	1669	4
722	2	1200	4
725	2	2087	4
726	2	1722	4
728	2	1200	12
728	2	1408	4
729	2	2087	4
731	2	2191	4
732	2	1565	4
735	2	2035	4
736	2	1722	4
739	2	1930	4
740	2	1774	4
742	2	1356	4
743	2	1878	4
746	2	1408	4
751	2	1669	4
756	2	2295	4
758	2	1148	4
759	2	1408	4
759	2	2243	12
760	2	1408	4
761	2	1617	4
763	2	1669	4
765	2	1461	12
765	2	1617	4
766	2	1513	4
768	2	1565	4
769	2	2243	4
770	2	1461	4
770	2	2295	12
772	2	1565	4
775	2	2295	4
778	2	2087	4
784	2	1200	4
786	2	2087	4
787	2	1565	4
788	2	1565	4
789	2	1148	4
791	2	1565	4
793	2	1304	4
794	2	1826	4
796	2	1669	4
798	2	1565	4
799	2	2295	4
800	2	2243	4
802	2	1513	4
803	2	2035	4
804	2	1617	4
807	2	1826	4
809	2	1774	4
810	2	2295	4
816	2	1878	4
817	2	2087	4
820	2	2295	4
822	2	1356	4
824	2	1878	4
825	2	1878	4
828	2	1565	4
830	2	2087	4
831	2	1722	4
832	2	2139	4
833	2	1878	4
833	2	2243	12
835	2	1617	4
837	2	2243	4
844	2	1669	4
845	2	1408	4
845	2	2243	12
850	2	1461	4
853	2	1513	4
855	2	1148	12
855	2	1304	4
858	2	1878	4
859	2	1669	4
860	2	1356	4
861	2	1408	4
862	2	1826	4
864	2	1461	4
866	2	1513	4
867	2	1461	4
868	2	1878	4
870	2	1513	4
871	2	2035	4
872	2	1878	4
874	2	1565	4
879	2	1669	4
880	2	1617	4
882	2	1774	4
883	2	2191	4
887	2	2243	4
888	2	1565	4
889	2	1617	4
891	2	1513	4
892	2	1826	4
893	2	1930	4
894	2	1878	4
896	2	1878	4
897	2	1356	4
898	2	1356	4
901	2	1408	4
909	2	1826	4
910	2	1408	4
912	2	1982	4
913	2	1669	4
919	2	1513	4
920	2	1461	4
923	2	2243	4
926	2	1304	12
926	2	1565	4
932	2	1826	4
933	2	1878	4
935	2	1408	4
937	2	1461	4
940	2	2191	4
942	2	2295	4
946	2	2139	4
948	2	1878	4
950	2	1461	4
951	2	1043	12
951	2	1252	4
952	2	1408	12
952	2	1722	4
953	2	1982	4
954	2	2139	4
955	2	1878	4
956	2	1722	4
959	2	1722	4
960	2	2295	4
962	2	1461	4
963	2	1774	4
967	2	2035	4
968	2	1356	4
968	2	2243	12
970	2	1252	4
974	2	1408	4
975	2	1669	4
977	2	2243	4
980	2	1826	4
981	2	1565	4
981	2	2087	12
982	2	2243	4
983	2	1930	4
985	2	1982	4
986	2	1356	4
986	2	2035	12
987	2	1722	4
988	2	1617	4
990	2	2139	4
991	2	1565	4
993	2	1461	4
995	2	1930	4
